sheet,row_idx,col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,col_45,col_46,col_47,col_48,col_49,col_50
Introduction,0,"File Documentation for the Institutional Characteristics Data File, 2019-20",,,,,,,,,
Introduction,1,(Final/revised release),,,,,,,,,
Introduction,2,,,,,,,,,,
Introduction,3,Filename,IC2019
Introduction,4,  Release 1,July 2020
Introduction,5,  Release 2,March 2021
Introduction,6,Filename,IC2019_RV
Introduction,7,  Final/revised release:,July 2021
Introduction,8,,
Introduction,9,Overview,"This file contains data on program and award level offerings, control and affiliation of institution. It also contains information on special learning opportunities, student services, disability services, tuition plans and athletic conference associations. Services and programs for service members and veterans are also included.  Admissions and test score data, which has been part of the Institutional Characteristics survey component since 2001-02, was moved to the new ADM survey component in 2014 and will be released with other survey components of the IPEDS winter collection module.
Release 2:  Several variables including open admissions policy, distance education offerings and library services were updated based on admissions data collected in the winter collection, distance education fall enrollments and academic library data collected in the spring of the IPEDS survey year. ",,,,,,,,
Introduction,10,Note,"Provisional release data have undergone all NCES data quality control procedures. Data are imputed for nonresponding institutions. These data are used for First Look (Provisional Data) web tables. Final release data include revisions to the provisional release data that have been made by institutions during the subsequent data collection year. The final release data can be used when the most up to date data are required; however, these data may not match tables from the First Look web tables based on provisional data. ",,,,,,,,
Introduction,11,,,,,,,,,,
Introduction,12,Contents of spreadsheet,,,,,,,,,
Introduction,13
Introduction,14,Varlist,"Variable list: Lists all variables in the table. Includes the variable name, variable label and the Data type, format and maximum field width of each variable.  The data type describes a variable as either a numeric (N) or Alphanumeric (A) and the format of a variable defines a variable as either continuous (Cont) or categorical (Disc).  It all also lists the variable name of all imputation flag variables for each continuous variable. Imputation flag variable describes whether a value for the corresponding variable was reported, imputed or not applicable.",,,,,,,,
Introduction,15,Description,Long description or glossary definition of a variable. ,,,,,,,,
Introduction,16,Frequencies,This worksheet contains the code values for of all categorical variables in the data file. It also lists the frequency and percent distribution for each code value by variable.(provisional release),,,,,,,,
Introduction,17,Statistics,"This worksheet lists the sum, mean, minimum and maximum values of all continuous variables in the data file.(provisional release)",,,,,,,,
Introduction,18,FrequenciesRV,This worksheet contains the code values for of all categorical variables in the data file. It also lists the frequency and percent distribution for each code value by variable. (final/revised release),,,,,,,,
Introduction,19,StatisticsRV,"This worksheet lists the sum, mean, minimum and maximum values of all continuous variables in the data file. (final/revised release)",,,,,,,,
Introduction,20,Imputation code values,This worksheet lists the code values for all imputation flag variables.,,,,,,,,
FrequenciesRV,547,10866,CONFNO2,103,Atlantic 10 Conference,14,0.22
FrequenciesRV,548,10866,CONFNO2,102,Atlantic Coast Conference,15,0.24
FrequenciesRV,549,10866,CONFNO2,375,Atlantic East Conference,7,0.11
FrequenciesRV,550,10866,CONFNO2,135,Atlantic Sun Conference,8,0.13
FrequenciesRV,551,10866,CONFNO2,104,Big East Conference,11,0.17
FrequenciesRV,552,10866,CONFNO2,105,Big Sky Conference,11,0.17
FrequenciesRV,553,10866,CONFNO2,106,Big South Conference,14,0.22
FrequenciesRV,554,10866,CONFNO2,107,Big Ten Conference,14,0.22
FrequenciesRV,555,10866,CONFNO2,108,Big Twelve Conference,10,0.16
FrequenciesRV,556,10866,CONFNO2,109,Big West Conference,9,0.14000000000000001
FrequenciesRV,557,10866,CONFNO2,138,California Collegiate Athletic Association,16,0.25
FrequenciesRV,558,10866,CONFNO2,301,California Pacific Conference,7,0.11
FrequenciesRV,559,10866,CONFNO2,164,Capital Athletic Conference,6,0.09
FrequenciesRV,560,10866,CONFNO2,328,Cascade Collegiate Conference,11,0.17
FrequenciesRV,561,10866,CONFNO2,165,Centennial Conference,11,0.17
FrequenciesRV,562,10866,CONFNO2,323,Central Atlantic Collegiate Conference,14,0.22
FrequenciesRV,563,10866,CONFNO2,140,Central Intercollegiate Athletic Association,12,0.19
FrequenciesRV,564,10866,CONFNO2,304,Chicagoland Collegiate Athletic Conference,15,0.24
FrequenciesRV,565,10866,CONFNO2,166,City University of New York Athletic Conference,10,0.16
FrequenciesRV,566,10866,CONFNO2,167,College Conference of Illinois and Wisconsin,9,0.14000000000000001
FrequenciesRV,567,10866,CONFNO2,110,Colonial Athletic Association,11,0.17
FrequenciesRV,568,10866,CONFNO2,364,Colonial States Athletic Conference,8,0.13
FrequenciesRV,569,10866,CONFNO2,168,Commonwealth Coast Conference,9,0.14000000000000001
FrequenciesRV,570,10866,CONFNO2,207,Commonwealth Conference,3,0.05
FrequenciesRV,571,10866,CONFNO2,139,Conference Carolinas,12,0.19
FrequenciesRV,572,10866,CONFNO2,111,Conference USA,14,0.22
FrequenciesRV,573,10866,CONFNO2,305,Crossroads League,10,0.16
FrequenciesRV,574,10866,CONFNO2,141,Division II Independents,3,0.05
FrequenciesRV,575,10866,CONFNO2,170,Division III Independents,8,0.13
FrequenciesRV,576,10866,CONFNO2,151,East Coast Conference,9,0.14000000000000001
FrequenciesRV,577,10866,CONFNO2,115,Eastern College Athletic Conference,2,0.03
FrequenciesRV,578,10866,CONFNO2,172,Empire Eight,9,0.14000000000000001
FrequenciesRV,579,10866,CONFNO2,333,The Sun Conference,9,0.14000000000000001
FrequenciesRV,580,10866,CONFNO2,208,Freedom Conference,1,0.02
FrequenciesRV,581,10866,CONFNO2,352,Frontier Conference,6,0.09
FrequenciesRV,582,10866,CONFNO2,302,Golden State Athletic Conference,10,0.16
FrequenciesRV,583,10866,CONFNO2,367,Great American Conference,12,0.19
FrequenciesRV,584,10866,CONFNO2,144,Great Lakes Intercollegiate Athletic Conference,12,0.19
FrequenciesRV,585,10866,CONFNO2,371,Great Midwest Athletic Conference,13,0.2
FrequenciesRV,586,10866,CONFNO2,145,Great Lakes Valley Conference,16,0.25
FrequenciesRV,587,10866,CONFNO2,174,Great Northeast Athletic Conference,11,0.17
FrequenciesRV,588,10866,CONFNO2,213,Great Northwest Athletic Conference,10,0.16
FrequenciesRV,589,10866,CONFNO2,311,Great Plains Athletic Conference,12,0.19
FrequenciesRV,590,10866,CONFNO2,337,Gulf Coast Athletic Conference,7,0.11
FrequenciesRV,591,10866,CONFNO2,146,Gulf South Conference,13,0.2
FrequenciesRV,592,10866,CONFNO2,320,Heart of America Athletic Conference,13,0.2
FrequenciesRV,593,10866,CONFNO2,175,Heartland Collegiate Athletic Conference,10,0.16
FrequenciesRV,594,10866,CONFNO2,209,Heartland Conference,3,0.05
FrequenciesRV,595,10866,CONFNO2,122,Horizon League,10,0.16
FrequenciesRV,596,10866,CONFNO2,318,Independent Mid-South Region,2,0.03
FrequenciesRV,597,10866,CONFNO2,322,Independent Midwest Region,1,0.02
FrequenciesRV,598,10866,CONFNO2,327,Independent Northeast Region,1,0.02
FrequenciesRV,599,10866,CONFNO2,335,Independent Southeast Region,3,0.05
FrequenciesRV,600,10866,CONFNO2,117,Ivy Group,9,0.14000000000000001
FrequenciesRV,601,10866,CONFNO2,309,Kansas Collegiate Athletic Conference,13,0.2
FrequenciesRV,602,10866,CONFNO2,361,Landmark Conference,8,0.13
FrequenciesRV,603,10866,CONFNO2,178,Little East Conference,8,0.13
FrequenciesRV,604,10866,CONFNO2,147,Lone Star Conference,16,0.25
FrequenciesRV,605,10866,CONFNO2,179,Massachusetts State College Athletic Association,7,0.11
FrequenciesRV,606,10866,CONFNO2,118,Metro Atlantic Athletic Conference,11,0.17
FrequenciesRV,607,10866,CONFNO2,180,Michigan Intercollegiate Athletic Association,9,0.14000000000000001
FrequenciesRV,608,10866,CONFNO2,148,Mid-America Intercollegiate Athletic Association,14,0.22
FrequenciesRV,609,10866,CONFNO2,119,Mid-American Conference,12,0.19
FrequenciesRV,610,10866,CONFNO2,121,Mid-Eastern Athletic Conference,12,0.19
FrequenciesRV,611,10866,CONFNO2,315,Mid-South Conference,10,0.16
FrequenciesRV,612,10866,CONFNO2,181,Middle Atlantic States Athletic Corporation,11,0.17
FrequenciesRV,613,10866,CONFNO2,182,Midwest Conference,11,0.17
FrequenciesRV,614,10866,CONFNO2,183,Minnesota Intercollegiate Athletic Conference,12,0.19
FrequenciesRV,615,10866,CONFNO2,123,Missouri Valley Conference,10,0.16
FrequenciesRV,616,10866,CONFNO2,370,Mountain East Conference,11,0.17
FrequenciesRV,617,10866,CONFNO2,203,Mountain West Conference,11,0.17
FrequenciesRV,618,10866,CONFNO2,363,New England Collegiate Conference,7,0.11
FrequenciesRV,619,10866,CONFNO2,185,New England Small College Athletic Conference,11,0.17
FrequenciesRV,620,10866,CONFNO2,186,New England Women's & Men's Athletic Conference,11,0.17
FrequenciesRV,621,10866,CONFNO2,187,New Jersey Athletic Conference,9,0.14000000000000001
FrequenciesRV,622,10866,CONFNO2,215,North Atlantic Conference,10,0.16
FrequenciesRV,623,10866,CONFNO2,189,North Coast Athletic Conference,10,0.16
FrequenciesRV,624,10866,CONFNO2,365,North Eastern Athletic Conference,11,0.17
FrequenciesRV,625,10866,CONFNO2,373,North Star Athletic Association,8,0.13
FrequenciesRV,626,10866,CONFNO2,153,Northeast 10 Conference,15,0.24
FrequenciesRV,627,10866,CONFNO2,125,Northeast Conference,10,0.16
FrequenciesRV,628,10866,CONFNO2,359,Northern Athletics Collegiate Conference,12,0.19
FrequenciesRV,629,10866,CONFNO2,155,Northern Sun Intercollegiate Conference,16,0.25
FrequenciesRV,630,10866,CONFNO2,205,Northwest Conference,8,0.13
FrequenciesRV,631,10866,CONFNO2,191,Ohio Athletic Conference,10,0.16
FrequenciesRV,632,10866,CONFNO2,126,Ohio Valley Conference,12,0.19
FrequenciesRV,633,10866,CONFNO2,192,Old Dominion Athletic Conference,14,0.22
FrequenciesRV,634,10866,CONFNO2,156,Pacific West Conference,12,0.19
FrequenciesRV,635,10866,CONFNO2,127,Pacific-12 Conference,17,0.27
FrequenciesRV,636,10866,CONFNO2,128,Patriot League,10,0.16
FrequenciesRV,637,10866,CONFNO2,157,Peach Belt Conference,12,0.19
FrequenciesRV,638,10866,CONFNO2,193,Pennsylvania Athletic Conference,2,0.03
FrequenciesRV,639,10866,CONFNO2,158,Pennsylvania State Athletic Conference,17,0.27
FrequenciesRV,640,10866,CONFNO2,194,Presidents' Athletic Conference,9,0.14000000000000001
FrequenciesRV,641,10866,CONFNO2,353,Red River Athletic Conference,9,0.14000000000000001
FrequenciesRV,642,10866,CONFNO2,374,River States,12,0.19
FrequenciesRV,643,10866,CONFNO2,159,Rocky Mountain Athletic Conference,16,0.25
FrequenciesRV,644,10866,CONFNO2,196,Skyline Conference,12,0.19
FrequenciesRV,645,10866,CONFNO2,340,Sooner Athletic Conference,11,0.17
FrequenciesRV,646,10866,CONFNO2,160,South Atlantic Conference,12,0.19
FrequenciesRV,647,10866,CONFNO2,130,Southeastern Conference,15,0.24
FrequenciesRV,648,10866,CONFNO2,368,Southern Athletic Association,8,0.13
FrequenciesRV,649,10866,CONFNO2,197,Southern California Intercollegiate Athletic Conference,12,0.19
FrequenciesRV,650,10866,CONFNO2,198,Southern Collegiate Athletic Conference,10,0.16
FrequenciesRV,651,10866,CONFNO2,131,Southern Conference,9,0.14000000000000001
FrequenciesRV,652,10866,CONFNO2,161,Southern Intercollegiate Athletic Conference,13,0.2
FrequenciesRV,653,10866,CONFNO2,334,Southern States Athletic Conference,11,0.17
FrequenciesRV,654,10866,CONFNO2,132,Southland Conference,13,0.2
FrequenciesRV,655,10866,CONFNO2,133,Southwestern Athletic Conference,10,0.16
FrequenciesRV,656,10866,CONFNO2,195,St. Louis Intercollegiate Athletic Conference,10,0.16
FrequenciesRV,657,10866,CONFNO2,199,State University of New York Athletic Conference,10,0.16
FrequenciesRV,658,10866,CONFNO2,134,Sun Belt Conference,12,0.19
FrequenciesRV,659,10866,CONFNO2,162,Sunshine State Conference,10,0.16
FrequenciesRV,660,10866,CONFNO2,120,The Summit League,9,0.14000000000000001
FrequenciesRV,661,10866,CONFNO2,317,TranSouth Athletic Conference,1,0.02
FrequenciesRV,662,10866,CONFNO2,171,USA South Athletic Conference,19,0.3
FrequenciesRV,663,10866,CONFNO2,200,University Athletic Association,8,0.13
FrequenciesRV,664,10866,CONFNO2,354,Upper Midwest Athletic Conference,8,0.13
FrequenciesRV,665,10866,CONFNO2,201,Upstate Collegiate Athletic Association,10,0.16
FrequenciesRV,666,10866,CONFNO2,136,West Coast Conference,10,0.16
FrequenciesRV,667,10866,CONFNO2,163,West Virginia Intercollegiate Athletic Conference,1,0.02
FrequenciesRV,668,10866,CONFNO2,137,Western Athletic Conference,9,0.14000000000000001
FrequenciesRV,669,10866,CONFNO2,202,Wisconsin Intercollegiate Ath Conference,9,0.14000000000000001
FrequenciesRV,670,10866,CONFNO2,307,Wolverine-Hoosier Athletic Conference,11,0.17
FrequenciesRV,671,10866,CONFNO2,342,Other,5,0.08
FrequenciesRV,672,10866,CONFNO2,-1,Not reported,5,0.08
FrequenciesRV,673,10866,CONFNO2,-2,Not applicable,5000,78.59
FrequenciesRV,674,10871,SPORT3,1,Yes,1161,18.25
FrequenciesRV,675,10871,SPORT3,2,No,3341,52.51
FrequenciesRV,676,10871,SPORT3,-1,Not reported,5,0.08
FrequenciesRV,677,10871,SPORT3,-2,Not applicable,1855,29.16
FrequenciesRV,678,10876,CONFNO3,214,Allegheny Mountain Collegiate Conference,9,0.14000000000000001
FrequenciesRV,679,10876,CONFNO3,101,America East,7,0.11
FrequenciesRV,680,10876,CONFNO3,372,American Athletic Conference,8,0.13
FrequenciesRV,681,10876,CONFNO3,319,American Midwest Conference,10,0.16
FrequenciesRV,682,10876,CONFNO3,176,American Rivers Conference,9,0.14000000000000001
FrequenciesRV,683,10876,CONFNO3,204,American Southwest Conference,12,0.19
FrequenciesRV,684,10876,CONFNO3,316,Appalachian Athletic Conference,11,0.17
FrequenciesRV,685,10876,CONFNO3,369,Association of Independent Institutions,9,0.14000000000000001
FrequenciesRV,686,10876,CONFNO3,103,Atlantic 10 Conference,13,0.2
FrequenciesRV,687,10876,CONFNO3,102,Atlantic Coast Conference,14,0.22
FrequenciesRV,688,10876,CONFNO3,375,Atlantic East Conference,7,0.11
FrequenciesRV,689,10876,CONFNO3,135,Atlantic Sun Conference,8,0.13
FrequenciesRV,690,10876,CONFNO3,104,Big East Conference,8,0.13
FrequenciesRV,691,10876,CONFNO3,105,Big Sky Conference,1,0.02
FrequenciesRV,692,10876,CONFNO3,106,Big South Conference,13,0.2
FrequenciesRV,693,10876,CONFNO3,107,Big Ten Conference,13,0.2
FrequenciesRV,694,10876,CONFNO3,108,Big Twelve Conference,9,0.14000000000000001
FrequenciesRV,695,10876,CONFNO3,109,Big West Conference,9,0.14000000000000001
FrequenciesRV,696,10876,CONFNO3,138,California Collegiate Athletic Association,15,0.24
FrequenciesRV,697,10876,CONFNO3,301,California Pacific Conference,6,0.09
FrequenciesRV,698,10876,CONFNO3,164,Capital Athletic Conference,6,0.09
FrequenciesRV,699,10876,CONFNO3,328,Cascade Collegiate Conference,3,0.05
FrequenciesRV,700,10876,CONFNO3,165,Centennial Conference,10,0.16
FrequenciesRV,701,10876,CONFNO3,323,Central Atlantic Collegiate Conference,12,0.19
FrequenciesRV,702,10876,CONFNO3,140,Central Intercollegiate Athletic Association,5,0.08
FrequenciesRV,703,10876,CONFNO3,304,Chicagoland Collegiate Athletic Conference,11,0.17
FrequenciesRV,704,10876,CONFNO3,166,City University of New York Athletic Conference,5,0.08
FrequenciesRV,705,10876,CONFNO3,167,College Conference of Illinois and Wisconsin,9,0.14000000000000001
FrequenciesRV,706,10876,CONFNO3,110,Colonial Athletic Association,10,0.16
FrequenciesRV,707,10876,CONFNO3,364,Colonial States Athletic Conference,6,0.09
FrequenciesRV,708,10876,CONFNO3,168,Commonwealth Coast Conference,8,0.13
FrequenciesRV,709,10876,CONFNO3,207,Commonwealth Conference,3,0.05
FrequenciesRV,710,10876,CONFNO3,139,Conference Carolinas,10,0.16
FrequenciesRV,711,10876,CONFNO3,111,Conference USA,12,0.19
FrequenciesRV,712,10876,CONFNO3,305,Crossroads League,10,0.16
FrequenciesRV,713,10876,CONFNO3,141,Division II Independents,1,0.02
FrequenciesRV,714,10876,CONFNO3,170,Division III Independents,7,0.11
FrequenciesRV,715,10876,CONFNO3,151,East Coast Conference,7,0.11
FrequenciesRV,716,10876,CONFNO3,115,Eastern College Athletic Conference,2,0.03
FrequenciesRV,717,10876,CONFNO3,332,Eastern Intercollegiate Athletic Conference,1,0.02
FrequenciesRV,718,10876,CONFNO3,172,Empire Eight,5,0.08
FrequenciesRV,719,10876,CONFNO3,333,The Sun Conference,9,0.14000000000000001
FrequenciesRV,720,10876,CONFNO3,208,Freedom Conference,1,0.02
FrequenciesRV,721,10876,CONFNO3,302,Golden State Athletic Conference,9,0.14000000000000001
FrequenciesRV,722,10876,CONFNO3,367,Great American Conference,12,0.19
FrequenciesRV,723,10876,CONFNO3,144,Great Lakes Intercollegiate Athletic Conference,7,0.11
FrequenciesRV,724,10876,CONFNO3,371,Great Midwest Athletic Conference,12,0.19
FrequenciesRV,725,10876,CONFNO3,145,Great Lakes Valley Conference,16,0.25
FrequenciesRV,726,10876,CONFNO3,174,Great Northeast Athletic Conference,7,0.11
FrequenciesRV,727,10876,CONFNO3,213,Great Northwest Athletic Conference,6,0.09
FrequenciesRV,728,10876,CONFNO3,311,Great Plains Athletic Conference,11,0.17
FrequenciesRV,729,10876,CONFNO3,337,Gulf Coast Athletic Conference,2,0.03
FrequenciesRV,730,10876,CONFNO3,146,Gulf South Conference,13,0.2
FrequenciesRV,731,10876,CONFNO3,320,Heart of America Athletic Conference,13,0.2
FrequenciesRV,732,10876,CONFNO3,175,Heartland Collegiate Athletic Conference,10,0.16
FrequenciesRV,733,10876,CONFNO3,209,Heartland Conference,3,0.05
FrequenciesRV,734,10876,CONFNO3,122,Horizon League,6,0.09
FrequenciesRV,735,10876,CONFNO3,318,Independent Mid-South Region,2,0.03
FrequenciesRV,736,10876,CONFNO3,322,Independent Midwest Region,1,0.02
FrequenciesRV,737,10876,CONFNO3,335,Independent Southeast Region,2,0.03
FrequenciesRV,738,10876,CONFNO3,117,Ivy Group,8,0.13
FrequenciesRV,739,10876,CONFNO3,309,Kansas Collegiate Athletic Conference,12,0.19
FrequenciesRV,740,10876,CONFNO3,361,Landmark Conference,7,0.11
FrequenciesRV,741,10876,CONFNO3,178,Little East Conference,8,0.13
FrequenciesRV,742,10876,CONFNO3,147,Lone Star Conference,11,0.17
FrequenciesRV,743,10876,CONFNO3,179,Massachusetts State College Athletic Association,8,0.13
FrequenciesRV,744,10876,CONFNO3,118,Metro Atlantic Athletic Conference,11,0.17
FrequenciesRV,745,10876,CONFNO3,180,Michigan Intercollegiate Athletic Association,8,0.13
FrequenciesRV,746,10876,CONFNO3,148,Mid-America Intercollegiate Athletic Association,13,0.2
FrequenciesRV,747,10876,CONFNO3,119,Mid-American Conference,11,0.17
FrequenciesRV,748,10876,CONFNO3,121,Mid-Eastern Athletic Conference,9,0.14000000000000001
FrequenciesRV,749,10876,CONFNO3,315,Mid-South Conference,9,0.14000000000000001
FrequenciesRV,750,10876,CONFNO3,181,Middle Atlantic States Athletic Corporation,10,0.16
FrequenciesRV,751,10876,CONFNO3,182,Midwest Conference,11,0.17
FrequenciesRV,752,10876,CONFNO3,183,Minnesota Intercollegiate Athletic Conference,10,0.16
FrequenciesRV,753,10876,CONFNO3,123,Missouri Valley Conference,8,0.13
FrequenciesRV,754,10876,CONFNO3,370,Mountain East Conference,11,0.17
FrequenciesRV,755,10876,CONFNO3,203,Mountain West Conference,8,0.13
FrequenciesRV,756,10876,CONFNO3,363,New England Collegiate Conference,6,0.09
FrequenciesRV,757,10876,CONFNO3,185,New England Small College Athletic Conference,10,0.16
FrequenciesRV,758,10876,CONFNO3,186,New England Women's & Men's Athletic Conference,8,0.13
FrequenciesRV,759,10876,CONFNO3,187,New Jersey Athletic Conference,9,0.14000000000000001
FrequenciesRV,760,10876,CONFNO3,215,North Atlantic Conference,8,0.13
FrequenciesRV,761,10876,CONFNO3,189,North Coast Athletic Conference,10,0.16
FrequenciesRV,762,10876,CONFNO3,365,North Eastern Athletic Conference,10,0.16
FrequenciesRV,763,10876,CONFNO3,373,North Star Athletic Association,7,0.11
FrequenciesRV,764,10876,CONFNO3,153,Northeast 10 Conference,15,0.24
FrequenciesRV,765,10876,CONFNO3,125,Northeast Conference,7,0.11
FrequenciesRV,766,10876,CONFNO3,359,Northern Athletics Collegiate Conference,11,0.17
FrequenciesRV,767,10876,CONFNO3,155,Northern Sun Intercollegiate Conference,15,0.24
FrequenciesRV,768,10876,CONFNO3,205,Northwest Conference,8,0.13
FrequenciesRV,769,10876,CONFNO3,191,Ohio Athletic Conference,10,0.16
FrequenciesRV,770,10876,CONFNO3,126,Ohio Valley Conference,12,0.19
FrequenciesRV,771,10876,CONFNO3,192,Old Dominion Athletic Conference,12,0.19
FrequenciesRV,772,10876,CONFNO3,156,Pacific West Conference,9,0.14000000000000001
FrequenciesRV,773,10876,CONFNO3,127,Pacific-12 Conference,16,0.25
FrequenciesRV,774,10876,CONFNO3,128,Patriot League,6,0.09
FrequenciesRV,775,10876,CONFNO3,157,Peach Belt Conference,11,0.17
FrequenciesRV,776,10876,CONFNO3,193,Pennsylvania Athletic Conference,1,0.02
FrequenciesRV,777,10876,CONFNO3,158,Pennsylvania State Athletic Conference,16,0.25
FrequenciesRV,778,10876,CONFNO3,194,Presidents' Athletic Conference,9,0.14000000000000001
FrequenciesRV,779,10876,CONFNO3,353,Red River Athletic Conference,10,0.16
FrequenciesRV,780,10876,CONFNO3,374,River States,10,0.16
FrequenciesRV,781,10876,CONFNO3,159,Rocky Mountain Athletic Conference,10,0.16
FrequenciesRV,782,10876,CONFNO3,196,Skyline Conference,11,0.17
FrequenciesRV,783,10876,CONFNO3,340,Sooner Athletic Conference,9,0.14000000000000001
FrequenciesRV,784,10876,CONFNO3,160,South Atlantic Conference,12,0.19
FrequenciesRV,785,10876,CONFNO3,130,Southeastern Conference,15,0.24
FrequenciesRV,786,10876,CONFNO3,368,Southern Athletic Association,8,0.13
FrequenciesRV,787,10876,CONFNO3,197,Southern California Intercollegiate Athletic Conference,11,0.17
FrequenciesRV,788,10876,CONFNO3,198,Southern Collegiate Athletic Conference,8,0.13
FrequenciesRV,789,10876,CONFNO3,131,Southern Conference,7,0.11
FrequenciesRV,790,10876,CONFNO3,161,Southern Intercollegiate Athletic Conference,12,0.19
FrequenciesRV,791,10876,CONFNO3,334,Southern States Athletic Conference,9,0.14000000000000001
FrequenciesRV,792,10876,CONFNO3,132,Southland Conference,14,0.22
FrequenciesRV,793,10876,CONFNO3,133,Southwestern Athletic Conference,10,0.16
FrequenciesRV,794,10876,CONFNO3,195,St. Louis Intercollegiate Athletic Conference,10,0.16
FrequenciesRV,795,10876,CONFNO3,199,State University of New York Athletic Conference,7,0.11
FrequenciesRV,796,10876,CONFNO3,134,Sun Belt Conference,12,0.19
FrequenciesRV,797,10876,CONFNO3,162,Sunshine State Conference,10,0.16
FrequenciesRV,798,10876,CONFNO3,120,The Summit League,6,0.09
FrequenciesRV,799,10876,CONFNO3,317,TranSouth Athletic Conference,1,0.02
FrequenciesRV,800,10876,CONFNO3,171,USA South Athletic Conference,14,0.22
FrequenciesRV,801,10876,CONFNO3,200,University Athletic Association,6,0.09
FrequenciesRV,802,10876,CONFNO3,354,Upper Midwest Athletic Conference,8,0.13
FrequenciesRV,803,10876,CONFNO3,201,Upstate Collegiate Athletic Association,9,0.14000000000000001
FrequenciesRV,804,10876,CONFNO3,136,West Coast Conference,10,0.16
FrequenciesRV,805,10876,CONFNO3,163,West Virginia Intercollegiate Athletic Conference,1,0.02
FrequenciesRV,806,10876,CONFNO3,137,Western Athletic Conference,10,0.16
FrequenciesRV,807,10876,CONFNO3,202,Wisconsin Intercollegiate Athletic Conference,10,0.16
FrequenciesRV,808,10876,CONFNO3,307,Wolverine-Hoosier Athletic Conference,12,0.19
FrequenciesRV,809,10876,CONFNO3,342,Other,4,0.06
FrequenciesRV,810,10876,CONFNO3,-1,Not reported,5,0.08
FrequenciesRV,811,10876,CONFNO3,-2,Not applicable,5196,81.67
FrequenciesRV,812,10881,SPORT4,1,Yes,1317,20.7
FrequenciesRV,813,10881,SPORT4,2,No,3185,50.06
FrequenciesRV,814,10881,SPORT4,-1,Not reported,5,0.08
FrequenciesRV,815,10881,SPORT4,-2,Not applicable,1855,29.16
FrequenciesRV,816,10886,CONFNO4,214,Allegheny Mountain Collegiate Conference,9,0.14000000000000001
FrequenciesRV,817,10886,CONFNO4,101,America East,9,0.14000000000000001
FrequenciesRV,818,10886,CONFNO4,372,American Athletic Conference,12,0.19
FrequenciesRV,819,10886,CONFNO4,376,American Collegiate Athletic Association,2,0.03
FrequenciesRV,820,10886,CONFNO4,319,American Midwest Conference,12,0.19
FrequenciesRV,821,10886,CONFNO4,176,American Rivers Conference,9,0.14000000000000001
FrequenciesRV,822,10886,CONFNO4,204,American Southwest Conference,11,0.17
FrequenciesRV,823,10886,CONFNO4,316,Appalachian Athletic Conference,13,0.2
FrequenciesRV,824,10886,CONFNO4,369,Association of Independent Institutions,13,0.2
FrequenciesRV,825,10886,CONFNO4,103,Atlantic 10 Conference,14,0.22
FrequenciesRV,826,10886,CONFNO4,102,Atlantic Coast Conference,15,0.24
FrequenciesRV,827,10886,CONFNO4,375,Atlantic East Conference,7,0.11
FrequenciesRV,828,10886,CONFNO4,135,Atlantic Sun Conference,8,0.13
FrequenciesRV,829,10886,CONFNO4,104,Big East Conference,11,0.17
FrequenciesRV,830,10886,CONFNO4,105,Big Sky Conference,11,0.17
FrequenciesRV,831,10886,CONFNO4,106,Big South Conference,14,0.22
FrequenciesRV,832,10886,CONFNO4,107,Big Ten Conference,14,0.22
FrequenciesRV,833,10886,CONFNO4,108,Big Twelve Conference,10,0.16
FrequenciesRV,834,10886,CONFNO4,109,Big West Conference,9,0.14000000000000001
FrequenciesRV,835,10886,CONFNO4,138,California Collegiate Athletic Association,14,0.22
FrequenciesRV,836,10886,CONFNO4,301,California Pacific Conference,9,0.14000000000000001
FrequenciesRV,837,10886,CONFNO4,164,Capital Athletic Conference,7,0.11
FrequenciesRV,838,10886,CONFNO4,328,Cascade Collegiate Conference,11,0.17
FrequenciesRV,839,10886,CONFNO4,165,Centennial Conference,10,0.16
FrequenciesRV,840,10886,CONFNO4,323,Central Atlantic Collegiate Conference,14,0.22
FrequenciesRV,841,10886,CONFNO4,140,Central Intercollegiate Athletic Association,11,0.17
FrequenciesRV,842,10886,CONFNO4,304,Chicagoland Collegiate Athletic Conference,14,0.22
FrequenciesRV,843,10886,CONFNO4,166,City University of New York Athletic Conference,10,0.16
FrequenciesRV,844,10886,CONFNO4,167,College Conference of Illinois and Wisconsin,9,0.14000000000000001
FrequenciesRV,845,10886,CONFNO4,110,Colonial Athletic Association,10,0.16
FrequenciesRV,846,10886,CONFNO4,364,Colonial States Athletic Conference,6,0.09
FrequenciesRV,847,10886,CONFNO4,168,Commonwealth Coast Conference,9,0.14000000000000001
FrequenciesRV,848,10886,CONFNO4,207,Commonwealth Conference,1,0.02
FrequenciesRV,849,10886,CONFNO4,139,Conference Carolinas,12,0.19
FrequenciesRV,850,10886,CONFNO4,111,Conference USA,13,0.2
FrequenciesRV,851,10886,CONFNO4,305,Crossroads League,10,0.16
FrequenciesRV,852,10886,CONFNO4,112,Division I Independents,1,0.02
FrequenciesRV,853,10886,CONFNO4,141,Division II Independents,2,0.03
FrequenciesRV,854,10886,CONFNO4,170,Division III Independents,7,0.11
